"MonitoringLocation","SampleDate","Depth","Layer","Parameter","MeasureValue","Unit","Latitude","Longitude","Month","Year"
"LE5.5-W","2007-06-20",1,"S","WTEMP",24.48,"DEG C",36.99903,-76.31328,6,2007
"LE5.5-W","2007-07-11",1,"S","PH",7.64,"SU",36.99903,-76.31328,7,2007
"LE5.5-W","2007-07-11",1,"S","SALINITY",23.03,"PPT",36.99903,-76.31328,7,2007
"LE5.5-W","2007-07-11",1,"S","WTEMP",27.37,"DEG C",36.99903,-76.31328,7,2007
"LE5.5-W","2007-07-26",1,"S","PH",8.01,"SU",36.99903,-76.31328,7,2007
"LE5.5-W","2007-07-26",1,"S","SALINITY",22.61,"PPT",36.99903,-76.31328,7,2007
"LE5.5-W","2007-07-26",1,"S","WTEMP",26.29,"DEG C",36.99903,-76.31328,7,2007
"LE5.5-W","2007-08-08",1,"S","PH",7.98,"SU",36.99903,-76.31328,8,2007
"LE5.5-W","2007-08-08",1,"S","SALINITY",22.18,"PPT",36.99903,-76.31328,8,2007
"LE5.5-W","2007-08-08",1,"S","WTEMP",28.58,"DEG C",36.99903,-76.31328,8,2007
"LE5.5-W","2007-08-23",1,"S","PH",8.31,"SU",36.99903,-76.31328,8,2007
"LE5.5-W","2007-08-23",1,"S","SALINITY",22.61,"PPT",36.99903,-76.31328,8,2007
"LE5.5-W","2007-08-23",1,"S","WTEMP",26.71,"DEG C",36.99903,-76.31328,8,2007
"LE5.5-W","2007-09-24",1,"S","PH",8.11,"SU",36.99903,-76.31328,9,2007
"LE5.5-W","2007-09-24",1,"S","SALINITY",23.07,"PPT",36.99903,-76.31328,9,2007
"LE5.5-W","2007-09-24",1,"S","WTEMP",24.06,"DEG C",36.99903,-76.31328,9,2007
"LE5.5-W","2007-10-17",1,"S","PH",7.86,"SU",36.99903,-76.31328,10,2007
"LE5.5-W","2007-10-17",1,"S","SALINITY",24.17,"PPT",36.99903,-76.31328,10,2007
"LE5.5-W","2007-10-17",1,"S","WTEMP",22.01,"DEG C",36.99903,-76.31328,10,2007
"LE5.5-W","2007-11-14",1,"S","PH",7.9,"SU",36.99903,-76.31328,11,2007
"LE5.5-W","2007-11-14",1,"S","SALINITY",23.35,"PPT",36.99903,-76.31328,11,2007
"LE5.5-W","2007-11-14",1,"S","WTEMP",14.05,"DEG C",36.99903,-76.31328,11,2007
"LE5.5-W","2007-12-12",1,"S","PH",8.18,"SU",36.99903,-76.31328,12,2007
"LE5.5-W","2007-12-12",1,"S","SALINITY",24.23,"PPT",36.99903,-76.31328,12,2007
"LE5.5-W","2007-12-12",1,"S","WTEMP",9.96,"DEG C",36.99903,-76.31328,12,2007
"LE5.5-W","2008-01-24",1,"S","PH",8.35,"SU",36.99903,-76.31328,1,2008
"LE5.5-W","2008-01-24",1,"S","SALINITY",23.08,"PPT",36.99903,-76.31328,1,2008
"LE5.5-W","2008-01-24",1,"S","WTEMP",5.44,"DEG C",36.99903,-76.31328,1,2008
"LE5.5-W","2008-02-25",1,"S","PH",8.16,"SU",36.99903,-76.31328,2,2008
"LE5.5-W","2008-02-25",1,"S","SALINITY",21.33,"PPT",36.99903,-76.31328,2,2008
"LE5.5-W","2008-02-25",1,"S","WTEMP",7.8,"DEG C",36.99903,-76.31328,2,2008
"LE5.5-W","2008-04-01",1,"S","PH",7.75,"SU",36.99903,-76.31328,4,2008
"LE5.5-W","2008-04-01",1,"S","SALINITY",19.46,"PPT",36.99903,-76.31328,4,2008
"LE5.5-W","2008-04-01",1,"S","WTEMP",12.03,"DEG C",36.99903,-76.31328,4,2008
"LE5.5-W","2008-04-18",1,"S","PH",8.06,"SU",36.99903,-76.31328,4,2008
"LE5.5-W","2008-04-18",1,"S","SALINITY",17.17,"PPT",36.99903,-76.31328,4,2008
"LE5.5-W","2008-04-18",1,"S","WTEMP",14.98,"DEG C",36.99903,-76.31328,4,2008
"LE5.5-W","2008-05-16",1,"S","PH",8.01,"SU",36.99903,-76.31328,5,2008
"LE5.5-W","2008-05-16",1,"S","SALINITY",14.98,"PPT",36.99903,-76.31328,5,2008
"LE5.5-W","2008-05-16",1,"S","WTEMP",18.43,"DEG C",36.99903,-76.31328,5,2008
"LE5.5-W","2008-06-12",1,"S","PH",8.14,"SU",36.99903,-76.31328,6,2008
"LE5.5-W","2008-06-12",1,"S","SALINITY",18.26,"PPT",36.99903,-76.31328,6,2008
"LE5.5-W","2008-06-12",1,"S","WTEMP",26.81,"DEG C",36.99903,-76.31328,6,2008
"LE5.5-W","2008-07-09",1,"S","PH",7.95,"SU",36.99903,-76.31328,7,2008
"LE5.5-W","2008-07-09",1,"S","SALINITY",22.24,"PPT",36.99903,-76.31328,7,2008
"LE5.5-W","2008-07-09",1,"S","WTEMP",24.89,"DEG C",36.99903,-76.31328,7,2008
"LE5.5-W","2008-07-23",1,"S","PH",7.99,"SU",36.99903,-76.31328,7,2008
"LE5.5-W","2008-07-23",1,"S","SALINITY",22.55,"PPT",36.99903,-76.31328,7,2008
"LE5.5-W","2008-07-23",1,"S","WTEMP",27.33,"DEG C",36.99903,-76.31328,7,2008
"LE5.5-W","2008-08-13",1,"S","PH",8.27,"SU",36.99903,-76.31328,8,2008
"LE5.5-W","2008-08-13",1,"S","SALINITY",21.95,"PPT",36.99903,-76.31328,8,2008
"LE5.5-W","2008-08-13",1,"S","WTEMP",25.52,"DEG C",36.99903,-76.31328,8,2008
"LE5.5-W","2008-09-02",1,"S","PH",8.05,"SU",36.99903,-76.31328,9,2008
"LE5.5-W","2008-09-02",1,"S","SALINITY",22.47,"PPT",36.99903,-76.31328,9,2008
"LE5.5-W","2008-09-02",1,"S","WTEMP",26.27,"DEG C",36.99903,-76.31328,9,2008
"LE5.5-W","2008-09-18",1,"S","PH",7.76,"SU",36.99903,-76.31328,9,2008
"LE5.5-W","2008-09-18",1,"S","SALINITY",23.33,"PPT",36.99903,-76.31328,9,2008
"LE5.5-W","2008-09-18",1,"S","WTEMP",24,"DEG C",36.99903,-76.31328,9,2008
"LE5.5-W","2008-10-27",1,"S","PH",7.94,"SU",36.99903,-76.31328,10,2008
"LE5.5-W","2008-10-27",1,"S","SALINITY",23.18,"PPT",36.99903,-76.31328,10,2008
"LE5.5-W","2008-10-27",1,"S","WTEMP",16.24,"DEG C",36.99903,-76.31328,10,2008
"LE5.5-W","2008-11-17",1,"S","PH",8.06,"SU",36.99903,-76.31328,11,2008
"LE5.5-W","2008-11-17",1,"S","SALINITY",22.78,"PPT",36.99903,-76.31328,11,2008
"LE5.5-W","2008-11-17",1,"S","WTEMP",13.27,"DEG C",36.99903,-76.31328,11,2008
"LE5.5-W","2008-12-19",1,"S","PH",8.15,"SU",36.99903,-76.31328,12,2008
"LE5.5-W","2008-12-19",1,"S","SALINITY",20.3,"PPT",36.99903,-76.31328,12,2008
"LE5.5-W","2008-12-19",1,"S","WTEMP",9.04,"DEG C",36.99903,-76.31328,12,2008
"LE5.5-W","2009-01-13",1,"S","PH",8.11,"SU",36.99903,-76.31328,1,2009
"LE5.5-W","2009-01-13",1,"S","SALINITY",21.58,"PPT",36.99903,-76.31328,1,2009
"LE5.5-W","2009-01-13",1,"S","WTEMP",6.59,"DEG C",36.99903,-76.31328,1,2009
"LE5.5-W","2009-02-11",1,"S","PH",7.96,"SU",36.99903,-76.31328,2,2009
"LE5.5-W","2009-02-11",1,"S","SALINITY",22.1,"PPT",36.99903,-76.31328,2,2009
"LE5.5-W","2009-02-11",1,"S","WTEMP",5.39,"DEG C",36.99903,-76.31328,2,2009
"LE5.5-W","2009-03-23",1,"S","PH",7.86,"SU",36.99903,-76.31328,3,2009
"LE5.5-W","2009-03-23",1,"S","SALINITY",20.15,"PPT",36.99903,-76.31328,3,2009
"LE5.5-W","2009-03-23",1,"S","WTEMP",9.01,"DEG C",36.99903,-76.31328,3,2009
"LE5.5-W","2009-04-13",1,"S","PH",7.92,"SU",36.99903,-76.31328,4,2009
"LE5.5-W","2009-04-13",1,"S","SALINITY",19.67,"PPT",36.99903,-76.31328,4,2009
"LE5.5-W","2009-04-13",1,"S","WTEMP",12.87,"DEG C",36.99903,-76.31328,4,2009
"LE5.5-W","2009-06-02",1,"S","PH",8.09,"SU",36.99903,-76.31328,6,2009
"LE5.5-W","2009-06-02",1,"S","SALINITY",17.56,"PPT",36.99903,-76.31328,6,2009
"LE5.5-W","2009-06-02",1,"S","WTEMP",24.34,"DEG C",36.99903,-76.31328,6,2009
"LE5.5-W","2009-06-18",1,"S","PH",8.09,"SU",36.99903,-76.31328,6,2009
"LE5.5-W","2009-06-18",1,"S","SALINITY",18.84,"PPT",36.99903,-76.31328,6,2009
"LE5.5-W","2009-06-18",1,"S","WTEMP",23.6,"DEG C",36.99903,-76.31328,6,2009
"LE5.5-W","2009-07-16",1,"S","PH",8.08,"SU",36.99903,-76.31328,7,2009
"LE5.5-W","2009-07-16",1,"S","SALINITY",19.77,"PPT",36.99903,-76.31328,7,2009
"LE5.5-W","2009-07-16",1,"S","WTEMP",25.55,"DEG C",36.99903,-76.31328,7,2009
"LE5.5-W","2009-07-29",1,"S","PH",7.96,"SU",36.99903,-76.31328,7,2009
"LE5.5-W","2009-07-29",1,"S","SALINITY",20.13,"PPT",36.99903,-76.31328,7,2009
"LE5.5-W","2009-07-29",1,"S","WTEMP",27.31,"DEG C",36.99903,-76.31328,7,2009
"LE5.5-W","2009-08-12",1,"S","PH",8.08,"SU",36.99903,-76.31328,8,2009
"LE5.5-W","2009-08-12",1,"S","SALINITY",22.85,"PPT",36.99903,-76.31328,8,2009
"LE5.5-W","2009-08-12",1,"S","WTEMP",27.17,"DEG C",36.99903,-76.31328,8,2009
"LE5.5-W","2009-09-01",1,"S","PH",7.94,"SU",36.99903,-76.31328,9,2009
"LE5.5-W","2009-09-01",1,"S","SALINITY",22.92,"PPT",36.99903,-76.31328,9,2009
"LE5.5-W","2009-09-01",1,"S","WTEMP",25.08,"DEG C",36.99903,-76.31328,9,2009
"LE5.5-W","2009-09-16",1,"S","PH",7.96,"SU",36.99903,-76.31328,9,2009
"LE5.5-W","2009-09-16",1,"S","SALINITY",21.13,"PPT",36.99903,-76.31328,9,2009
"LE5.5-W","2009-09-16",1,"S","WTEMP",24.07,"DEG C",36.99903,-76.31328,9,2009
"LE5.5-W","2009-10-29",1,"S","PH",8.05,"SU",36.99903,-76.31328,10,2009
"LE5.5-W","2009-10-29",1,"S","SALINITY",23.2,"PPT",36.99903,-76.31328,10,2009
"LE5.5-W","2009-10-29",1,"S","WTEMP",16.75,"DEG C",36.99903,-76.31328,10,2009
"LE5.5-W","2009-11-16",1,"S","PH",7.95,"SU",36.99903,-76.31328,11,2009
"LE5.5-W","2009-11-16",1,"S","SALINITY",16.97,"PPT",36.99903,-76.31328,11,2009
"LE5.5-W","2009-11-16",1,"S","WTEMP",14.45,"DEG C",36.99903,-76.31328,11,2009
"LE5.5-W","2009-12-07",1,"S","PH",8,"SU",36.99903,-76.31328,12,2009
"LE5.5-W","2009-12-07",1,"S","SALINITY",17.3,"PPT",36.99903,-76.31328,12,2009
"LE5.5-W","2009-12-07",1,"S","WTEMP",11.15,"DEG C",36.99903,-76.31328,12,2009
"LE5.5-W","2010-01-13",1,"S","PH",8.23,"SU",36.99903,-76.31328,1,2010
"LE5.5-W","2010-01-13",1,"S","SALINITY",15.73,"PPT",36.99903,-76.31328,1,2010
"LE5.5-W","2010-01-13",1,"S","WTEMP",2.55,"DEG C",36.99903,-76.31328,1,2010
"LE5.5-W","2010-02-09",1,"S","PH",8.1,"SU",36.99903,-76.31328,2,2010
"LE5.5-W","2010-02-09",1,"S","SALINITY",7.86,"PPT",36.99903,-76.31328,2,2010
"LE5.5-W","2010-02-09",1,"S","WTEMP",3.37,"DEG C",36.99903,-76.31328,2,2010
"LE5.5-W","2010-03-19",1,"S","PH",8.41,"SU",36.99903,-76.31328,3,2010
"LE5.5-W","2010-03-19",1,"S","SALINITY",14.98,"PPT",36.99903,-76.31328,3,2010
"LE5.5-W","2010-03-19",1,"S","WTEMP",10.47,"DEG C",36.99903,-76.31328,3,2010
"LE5.5-W","2010-04-12",1,"S","PH",8.25,"SU",36.99903,-76.31328,4,2010
"LE5.5-W","2010-04-12",1,"S","SALINITY",18.05,"PPT",36.99903,-76.31328,4,2010
"LE5.5-W","2010-04-12",1,"S","WTEMP",15.21,"DEG C",36.99903,-76.31328,4,2010
"LE5.5-W","2010-05-11",1,"S","PH",8.02,"SU",36.99903,-76.31328,5,2010
"LE5.5-W","2010-05-11",1,"S","SALINITY",18.8,"PPT",36.99903,-76.31328,5,2010
"LE5.5-W","2010-05-11",1,"S","WTEMP",18.03,"DEG C",36.99903,-76.31328,5,2010
"LE5.5-W","2010-06-04",1,"S","PH",8.04,"SU",36.99903,-76.31328,6,2010
"LE5.5-W","2010-06-04",1,"S","SALINITY",18.84,"PPT",36.99903,-76.31328,6,2010
"LE5.5-W","2010-06-04",1,"S","WTEMP",25.07,"DEG C",36.99903,-76.31328,6,2010
"LE5.5-W","2010-07-14",1,"S","PH",8.01,"SU",36.99903,-76.31328,7,2010
"LE5.5-W","2010-07-14",1,"S","SALINITY",22.44,"PPT",36.99903,-76.31328,7,2010
"LE5.5-W","2010-07-14",1,"S","WTEMP",27.82,"DEG C",36.99903,-76.31328,7,2010
"LE5.5-W","2010-08-04",1,"S","PH",8.24,"SU",36.99903,-76.31328,8,2010
"LE5.5-W","2010-08-04",1,"S","SALINITY",23.84,"PPT",36.99903,-76.31328,8,2010
"LE5.5-W","2010-08-04",1,"S","WTEMP",25.65,"DEG C",36.99903,-76.31328,8,2010
"LE5.5-W","2010-08-31",1,"S","PH",7.98,"SU",36.99903,-76.31328,8,2010
"LE5.5-W","2010-08-31",1,"S","SALINITY",23.7,"PPT",36.99903,-76.31328,8,2010
"LE5.5-W","2010-08-31",1,"S","WTEMP",27.19,"DEG C",36.99903,-76.31328,8,2010
"LE5.5-W","2010-09-23",1,"S","PH",8.1,"SU",36.99903,-76.31328,9,2010
"LE5.5-W","2010-09-23",1,"S","SALINITY",24.21,"PPT",36.99903,-76.31328,9,2010
"LE5.5-W","2010-09-23",1,"S","WTEMP",24.79,"DEG C",36.99903,-76.31328,9,2010
"LE5.5-W","2010-10-20",1,"S","PH",8.1,"SU",36.99903,-76.31328,10,2010
"LE5.5-W","2010-10-20",1,"S","SALINITY",21.85,"PPT",36.99903,-76.31328,10,2010
"LE5.5-W","2010-10-20",1,"S","WTEMP",18.19,"DEG C",36.99903,-76.31328,10,2010
"LE5.5-W","2010-11-18",1,"S","PH",8.13,"SU",36.99903,-76.31328,11,2010
"LE5.5-W","2010-11-18",1,"S","SALINITY",22.45,"PPT",36.99903,-76.31328,11,2010
"LE5.5-W","2010-11-18",1,"S","WTEMP",13.5,"DEG C",36.99903,-76.31328,11,2010
"LE5.5-W","2010-12-17",1,"S","PH",8.29,"SU",36.99903,-76.31328,12,2010
"LE5.5-W","2010-12-17",1,"S","SALINITY",19.61,"PPT",36.99903,-76.31328,12,2010
"LE5.5-W","2010-12-17",1,"S","WTEMP",4.09,"DEG C",36.99903,-76.31328,12,2010
"LE5.5-W","2011-01-20",1,"S","PH",8.31,"SU",36.99903,-76.31328,1,2011
"LE5.5-W","2011-01-20",1,"S","SALINITY",22.34,"PPT",36.99903,-76.31328,1,2011
"LE5.5-W","2011-01-20",1,"S","WTEMP",3.19,"DEG C",36.99903,-76.31328,1,2011
"LE5.5-W","2011-02-10",1,"S","PH",8.25,"SU",36.99903,-76.31328,2,2011
"LE5.5-W","2011-02-10",1,"S","SALINITY",21.26,"PPT",36.99903,-76.31328,2,2011
"LE5.5-W","2011-02-10",1,"S","WTEMP",4.26,"DEG C",36.99903,-76.31328,2,2011
"LE5.5-W","2011-03-17",1,"S","PH",8.28,"SU",36.99903,-76.31328,3,2011
"LE5.5-W","2011-03-17",1,"S","SALINITY",14.22,"PPT",36.99903,-76.31328,3,2011
"LE5.5-W","2011-03-17",1,"S","WTEMP",11.45,"DEG C",36.99903,-76.31328,3,2011
"LE5.5-W","2011-04-14",1,"S","PH",8.23,"SU",36.99903,-76.31328,4,2011
"LE5.5-W","2011-04-14",1,"S","SALINITY",18.89,"PPT",36.99903,-76.31328,4,2011
"LE5.5-W","2011-04-14",1,"S","WTEMP",14.36,"DEG C",36.99903,-76.31328,4,2011
"LE5.5-W","2011-05-11",1,"S","PH",8.13,"SU",36.99903,-76.31328,5,2011
"LE5.5-W","2011-05-11",1,"S","SALINITY",17.19,"PPT",36.99903,-76.31328,5,2011
"LE5.5-W","2011-05-11",1,"S","WTEMP",18.37,"DEG C",36.99903,-76.31328,5,2011
"LE5.5-W","2011-06-08",1,"S","PH",8.13,"SU",36.99903,-76.31328,6,2011
"LE5.5-W","2011-06-08",1,"S","SALINITY",17.15,"PPT",36.99903,-76.31328,6,2011
"LE5.5-W","2011-06-08",1,"S","WTEMP",24.53,"DEG C",36.99903,-76.31328,6,2011
"LE5.5-W","2011-06-29",1,"S","PH",7.99,"SU",36.99903,-76.31328,6,2011
"LE5.5-W","2011-06-29",1,"S","SALINITY",19.62,"PPT",36.99903,-76.31328,6,2011
"LE5.5-W","2011-06-29",1,"S","WTEMP",26.13,"DEG C",36.99903,-76.31328,6,2011
"LE5.5-W","2011-07-13",1,"S","PH",8.01,"SU",36.99903,-76.31328,7,2011
"LE5.5-W","2011-07-13",1,"S","SALINITY",19.63,"PPT",36.99903,-76.31328,7,2011
"LE5.5-W","2011-07-13",1,"S","WTEMP",27.12,"DEG C",36.99903,-76.31328,7,2011
"LE5.5-W","2011-08-11",1,"S","PH",8.02,"SU",36.99903,-76.31328,8,2011
"LE5.5-W","2011-08-11",1,"S","SALINITY",21.71,"PPT",36.99903,-76.31328,8,2011
"LE5.5-W","2011-08-11",1,"S","WTEMP",27.51,"DEG C",36.99903,-76.31328,8,2011
"LE5.5-W","2011-09-22",1,"S","PH",7.94,"SU",36.99903,-76.31328,9,2011
"LE5.5-W","2011-09-22",1,"S","SALINITY",17.43,"PPT",36.99903,-76.31328,9,2011
"LE5.5-W","2011-09-22",1,"S","WTEMP",23.13,"DEG C",36.99903,-76.31328,9,2011
"LE5.5-W","2011-10-04",1,"S","PH",7.95,"SU",36.99903,-76.31328,10,2011
"LE5.5-W","2011-10-04",1,"S","SALINITY",18.06,"PPT",36.99903,-76.31328,10,2011
"LE5.5-W","2011-10-04",1,"S","WTEMP",20.46,"DEG C",36.99903,-76.31328,10,2011
"LE5.5-W","2011-10-18",1,"S","PH",8.11,"SU",36.99903,-76.31328,10,2011
"LE5.5-W","2011-10-18",1,"S","SALINITY",17.76,"PPT",36.99903,-76.31328,10,2011
"LE5.5-W","2011-10-18",1,"S","WTEMP",20.1,"DEG C",36.99903,-76.31328,10,2011
"LE5.5-W","2011-11-22",1,"S","PH",8.03,"SU",36.99903,-76.31328,11,2011
"LE5.5-W","2011-11-22",1,"S","SALINITY",20.14,"PPT",36.99903,-76.31328,11,2011
"LE5.5-W","2011-11-22",1,"S","WTEMP",13.71,"DEG C",36.99903,-76.31328,11,2011
"LE5.5-W","2011-12-14",1,"S","PH",8.14,"SU",36.99903,-76.31328,12,2011
"LE5.5-W","2011-12-14",1,"S","SALINITY",15.34,"PPT",36.99903,-76.31328,12,2011
"LE5.5-W","2011-12-14",1,"S","WTEMP",10.59,"DEG C",36.99903,-76.31328,12,2011
"LE5.5-W","2012-01-11",1,"S","PH",8.23,"SU",36.99903,-76.31328,1,2012
"LE5.5-W","2012-01-11",1,"S","SALINITY",18.71,"PPT",36.99903,-76.31328,1,2012
"LE5.5-W","2012-01-11",1,"S","WTEMP",8.08,"DEG C",36.99903,-76.31328,1,2012
"LE5.5-W","2012-02-16",1,"S","PH",8.31,"SU",36.99903,-76.31328,2,2012
"LE5.5-W","2012-02-16",1,"S","SALINITY",18.01,"PPT",36.99903,-76.31328,2,2012
"LE5.5-W","2012-02-16",1,"S","WTEMP",7.06,"DEG C",36.99903,-76.31328,2,2012
"LE5.5-W","2012-03-16",1,"S","PH",8.23,"SU",36.99903,-76.31328,3,2012
"LE5.5-W","2012-03-16",1,"S","SALINITY",17.93,"PPT",36.99903,-76.31328,3,2012
"LE5.5-W","2012-03-16",1,"S","WTEMP",12.63,"DEG C",36.99903,-76.31328,3,2012
"LE5.5-W","2012-04-19",1,"S","PH",8.06,"SU",36.99903,-76.31328,4,2012
"LE5.5-W","2012-04-19",1,"S","SALINITY",19.73,"PPT",36.99903,-76.31328,4,2012
"LE5.5-W","2012-04-19",1,"S","WTEMP",16.75,"DEG C",36.99903,-76.31328,4,2012
"LE5.5-W","2012-05-23",1,"S","PH",8.1,"SU",36.99903,-76.31328,5,2012
"LE5.5-W","2012-05-23",1,"S","SALINITY",18.08,"PPT",36.99903,-76.31328,5,2012
"LE5.5-W","2012-05-23",1,"S","WTEMP",22.25,"DEG C",36.99903,-76.31328,5,2012
"LE5.5-W","2012-06-04",1,"S","PH",7.98,"SU",36.99903,-76.31328,6,2012
"LE5.5-W","2012-06-04",1,"S","SALINITY",19.24,"PPT",36.99903,-76.31328,6,2012
"LE5.5-W","2012-06-04",1,"S","WTEMP",23.58,"DEG C",36.99903,-76.31328,6,2012
"LE5.5-W","2012-06-28",1,"S","PH",7.97,"SU",36.99903,-76.31328,6,2012
"LE5.5-W","2012-06-28",1,"S","SALINITY",19.78,"PPT",36.99903,-76.31328,6,2012
"LE5.5-W","2012-06-28",1,"S","WTEMP",25.5,"DEG C",36.99903,-76.31328,6,2012
"LE5.5-W","2012-07-11",1,"S","PH",7.94,"SU",36.99903,-76.31328,7,2012
"LE5.5-W","2012-07-11",1,"S","SALINITY",21.58,"PPT",36.99903,-76.31328,7,2012
"LE5.5-W","2012-07-11",1,"S","WTEMP",27.66,"DEG C",36.99903,-76.31328,7,2012
"LE5.5-W","2012-07-25",1,"S","PH",8.36,"SU",36.99903,-76.31328,7,2012
"LE5.5-W","2012-07-25",1,"S","SALINITY",23.03,"PPT",36.99903,-76.31328,7,2012
"LE5.5-W","2012-07-25",1,"S","WTEMP",28.27,"DEG C",36.99903,-76.31328,7,2012
"LE5.5-W","2012-08-09",1,"S","PH",7.98,"SU",36.99903,-76.31328,8,2012
"LE5.5-W","2012-08-09",1,"S","SALINITY",22.68,"PPT",36.99903,-76.31328,8,2012
"LE5.5-W","2012-08-09",1,"S","WTEMP",27.82,"DEG C",36.99903,-76.31328,8,2012
"LE5.5-W","2012-08-23",1,"S","PH",7.82,"SU",36.99903,-76.31328,8,2012
"LE5.5-W","2012-08-23",1,"S","SALINITY",24.22,"PPT",36.99903,-76.31328,8,2012
"LE5.5-W","2012-08-23",1,"S","WTEMP",25.68,"DEG C",36.99903,-76.31328,8,2012
"LE5.5-W","2012-09-17",1,"S","PH",8.02,"SU",36.99903,-76.31328,9,2012
"LE5.5-W","2012-09-17",1,"S","SALINITY",23.28,"PPT",36.99903,-76.31328,9,2012
"LE5.5-W","2012-09-17",1,"S","WTEMP",24.35,"DEG C",36.99903,-76.31328,9,2012
"LE5.5-W","2012-10-15",1,"S","PH",8,"SU",36.99903,-76.31328,10,2012
"LE5.5-W","2012-10-15",1,"S","SALINITY",23.5,"PPT",36.99903,-76.31328,10,2012
"LE5.5-W","2012-10-15",1,"S","WTEMP",18.73,"DEG C",36.99903,-76.31328,10,2012
"LE5.5-W","2012-11-12",1,"S","PH",8.02,"SU",36.99903,-76.31328,11,2012
"LE5.5-W","2012-11-12",1,"S","SALINITY",22.18,"PPT",36.99903,-76.31328,11,2012
"LE5.5-W","2012-11-12",1,"S","WTEMP",11.84,"DEG C",36.99903,-76.31328,11,2012
"LE5.5-W","2012-12-10",1,"S","PH",8.18,"SU",36.99903,-76.31328,12,2012
"LE5.5-W","2012-12-10",1,"S","SALINITY",23.32,"PPT",36.99903,-76.31328,12,2012
"LE5.5-W","2012-12-10",1,"S","WTEMP",10.7,"DEG C",36.99903,-76.31328,12,2012
"LE5.5-W","2013-01-16",1,"S","PH",8.18,"SU",36.99903,-76.31328,1,2013
"LE5.5-W","2013-01-16",1,"S","SALINITY",21.49,"PPT",36.99903,-76.31328,1,2013
"LE5.5-W","2013-01-16",1,"S","WTEMP",8.23,"DEG C",36.99903,-76.31328,1,2013
"LE5.5-W","2013-02-15",1,"S","PH",8.35,"SU",36.99903,-76.31328,2,2013
"LE5.5-W","2013-02-15",1,"S","SALINITY",17.25,"PPT",36.99903,-76.31328,2,2013
"LE5.5-W","2013-02-15",1,"S","WTEMP",7.08,"DEG C",36.99903,-76.31328,2,2013
"LE5.5-W","2013-03-20",1,"S","PH",8.49,"SU",36.99903,-76.31328,3,2013
"LE5.5-W","2013-03-20",1,"S","SALINITY",13,"PPT",36.99903,-76.31328,3,2013
"LE5.5-W","2013-03-20",1,"S","WTEMP",9.46,"DEG C",36.99903,-76.31328,3,2013
"LE5.5-W","2013-04-17",1,"S","PH",8.17,"SU",36.99903,-76.31328,4,2013
"LE5.5-W","2013-04-17",1,"S","SALINITY",17.59,"PPT",36.99903,-76.31328,4,2013
"LE5.5-W","2013-04-17",1,"S","WTEMP",15.67,"DEG C",36.99903,-76.31328,4,2013
"LE5.5-W","2013-05-14",1,"S","PH",8.12,"SU",36.99903,-76.31328,5,2013
"LE5.5-W","2013-05-14",1,"S","SALINITY",12.95,"PPT",36.99903,-76.31328,5,2013
"LE5.5-W","2013-05-14",1,"S","WTEMP",19.44,"DEG C",36.99903,-76.31328,5,2013
"LE5.5-W","2013-06-03",1,"S","PH",7.96,"SU",36.99903,-76.31328,6,2013
"LE5.5-W","2013-06-03",1,"S","SALINITY",19.86,"PPT",36.99903,-76.31328,6,2013
"LE5.5-W","2013-06-03",1,"S","WTEMP",23.09,"DEG C",36.99903,-76.31328,6,2013
"LE5.5-W","2013-06-26",1,"S","PH",7.97,"SU",36.99903,-76.31328,6,2013
"LE5.5-W","2013-06-26",1,"S","SALINITY",19.15,"PPT",36.99903,-76.31328,6,2013
"LE5.5-W","2013-06-26",1,"S","WTEMP",24.68,"DEG C",36.99903,-76.31328,6,2013
"LE5.5-W","2013-07-18",1,"S","PH",8.11,"SU",36.99903,-76.31328,7,2013
"LE5.5-W","2013-07-18",1,"S","SALINITY",17.51,"PPT",36.99903,-76.31328,7,2013
"LE5.5-W","2013-07-18",1,"S","WTEMP",27.61,"DEG C",36.99903,-76.31328,7,2013
"LE5.5-W","2013-07-31",1,"S","PH",8.05,"SU",36.99903,-76.31328,7,2013
"LE5.5-W","2013-07-31",1,"S","SALINITY",19.06,"PPT",36.99903,-76.31328,7,2013
"LE5.5-W","2013-07-31",1,"S","WTEMP",26.05,"DEG C",36.99903,-76.31328,7,2013
"LE5.5-W","2013-08-13",1,"S","PH",8.13,"SU",36.99903,-76.31328,8,2013
"LE5.5-W","2013-08-13",1,"S","SALINITY",21.92,"PPT",36.99903,-76.31328,8,2013
"LE5.5-W","2013-08-13",1,"S","WTEMP",27.98,"DEG C",36.99903,-76.31328,8,2013
"LE5.5-W","2013-08-28",1,"S","PH",8.17,"SU",36.99903,-76.31328,8,2013
"LE5.5-W","2013-08-28",1,"S","SALINITY",19.55,"PPT",36.99903,-76.31328,8,2013
"LE5.5-W","2013-08-28",1,"S","WTEMP",25.35,"DEG C",36.99903,-76.31328,8,2013
"LE5.5-W","2013-09-20",1,"S","PH",8.09,"SU",36.99903,-76.31328,9,2013
"LE5.5-W","2013-09-20",1,"S","SALINITY",22.44,"PPT",36.99903,-76.31328,9,2013
"LE5.5-W","2013-09-20",1,"S","WTEMP",22.71,"DEG C",36.99903,-76.31328,9,2013
"LE5.5-W","2013-10-23",1,"S","PH",7.87,"SU",36.99903,-76.31328,10,2013
"LE5.5-W","2013-10-23",1,"S","SALINITY",20.97,"PPT",36.99903,-76.31328,10,2013
