"Year","Month","MonitoringLocation","SALINITY","State","Sample.month","Region","Site","Lat","Long","Prevalence","Mean.Intensity","WTEMP","oysteryear"
1990,"Apr","RET3.1",1,"MD","October","WICOMICO R. (WEST)","LANCASTER",38.276033,-76.824283,"97",3.6,10.9,1990
1990,"Apr","RET3.2",6.7,"VA","May","RAPPAHANNOCK RIVER","BOWLERS ROCK",37.827367,-76.736333,"0",0,10.6,1990
1990,"Apr","RET3.2",6.7,"VA","October","RAPPAHANNOCK RIVER","BOWLERS ROCK",37.827367,-76.736333,"84",1.24,10.6,1990
1990,"Apr","RET3.2",6.7,"VA","October","RAPPAHANNOCK RIVER","BOWLERS ROCK",37.827367,-76.736333,"84",1.24,14.9,1990
1990,"Apr","RET3.2",6.7,"VA","May","RAPPAHANNOCK RIVER","BOWLERS ROCK",37.827367,-76.736333,"0",0,14.9,1990
1990,"Apr","RET3.2",4.4,"VA","May","RAPPAHANNOCK RIVER","BOWLERS ROCK",37.827367,-76.736333,"0",0,10.6,1990
1990,"Apr","RET3.2",4.4,"VA","October","RAPPAHANNOCK RIVER","BOWLERS ROCK",37.827367,-76.736333,"84",1.24,10.6,1990
1990,"Apr","RET3.2",4.4,"VA","October","RAPPAHANNOCK RIVER","BOWLERS ROCK",37.827367,-76.736333,"84",1.24,14.9,1990
1990,"Apr","RET3.2",4.4,"VA","May","RAPPAHANNOCK RIVER","BOWLERS ROCK",37.827367,-76.736333,"0",0,14.9,1990
1990,"Apr","WE4.1",17.7,"VA","September","PIANKATANK RIVER","GINNEY POINT",37.3533333,-76.4,"10",1.92,13.7,1990
1990,"Apr","WE4.1",17.7,"VA","September","MOBJACK BAY","PULTZ BAR",37.35305,-76.352783,"24",0.4,12.4,1990
1990,"Apr","WE4.1",17.7,"VA","September","PIANKATANK RIVER","GINNEY POINT",37.3533333,-76.4,"10",1.92,12.4,1990
1990,"Apr","WE4.1",17.7,"VA","September","MOBJACK BAY","TOW STAKE",37.338883,-76.386117,"100",2.36,13.7,1990
1990,"Apr","WE4.1",17.7,"VA","September","MOBJACK BAY","TOW STAKE",37.338883,-76.386117,"100",2.36,12.4,1990
1990,"Apr","WE4.1",17.7,"VA","September","MOBJACK BAY","PULTZ BAR",37.35305,-76.352783,"24",0.4,13.7,1990
1990,"Apr","WE4.1",17.84,"VA","September","PIANKATANK RIVER","GINNEY POINT",37.3533333,-76.4,"10",1.92,13.7,1990
1990,"Apr","WE4.1",17.84,"VA","September","MOBJACK BAY","PULTZ BAR",37.35305,-76.352783,"24",0.4,12.4,1990
1990,"Apr","WE4.1",17.84,"VA","September","PIANKATANK RIVER","GINNEY POINT",37.3533333,-76.4,"10",1.92,12.4,1990
1990,"Apr","WE4.1",17.84,"VA","September","MOBJACK BAY","TOW STAKE",37.338883,-76.386117,"100",2.36,13.7,1990
1990,"Apr","WE4.1",17.84,"VA","September","MOBJACK BAY","TOW STAKE",37.338883,-76.386117,"100",2.36,12.4,1990
1990,"Apr","WE4.1",17.84,"VA","September","MOBJACK BAY","PULTZ BAR",37.35305,-76.352783,"24",0.4,13.7,1990
1990,"Aug","CB3.2",6.93,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,"100",3.4,25.9,1990
1990,"Aug","CB3.2",6.93,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,"100",3.4,25.1,1990
1990,"Aug","CB3.2",6.93,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,"100",3.8,25.1,1990
1990,"Aug","CB3.2",6.93,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,"93",2.9,25.9,1990
1990,"Aug","CB3.2",6.93,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,"100",3.8,26.4,1990
1990,"Aug","CB3.2",6.93,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,"17",0.2,25.1,1990
1990,"Aug","CB3.2",6.93,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,"83",2.8,25.1,1990
1990,"Aug","CB3.2",6.93,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,"7",0.1,25.9,1990
1990,"Aug","CB3.2",6.93,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,"93",2.9,25.1,1990
1990,"Aug","CB3.2",6.93,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,"93",2.9,26.4,1990
1990,"Aug","CB3.2",6.93,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,"23",0.5,25.1,1990
1990,"Aug","CB3.2",6.93,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,"17",0.2,25.9,1990
1990,"Aug","CB3.2",6.93,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,"17",0.2,26.4,1990
1990,"Aug","CB3.2",6.93,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,"23",0.5,25.9,1990
1990,"Aug","CB3.2",6.93,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,"83",2.8,26.4,1990
1990,"Aug","CB3.2",6.93,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,"23",0.5,26.4,1990
1990,"Aug","CB3.2",6.93,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,"100",3.4,26.4,1990
1990,"Aug","CB3.2",6.93,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,"7",0.1,26.4,1990
1990,"Aug","CB3.2",6.93,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,"83",2.8,25.9,1990
1990,"Aug","CB3.2",6.93,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,"7",0.1,25.1,1990
1990,"Aug","CB3.2",6.93,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,"100",3.8,25.9,1990
1990,"Aug","CB3.2",6.68,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,"100",3.4,25.9,1990
1990,"Aug","CB3.2",6.68,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,"100",3.4,25.1,1990
1990,"Aug","CB3.2",6.68,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,"100",3.8,25.1,1990
1990,"Aug","CB3.2",6.68,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,"93",2.9,25.9,1990
1990,"Aug","CB3.2",6.68,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,"100",3.8,26.4,1990
1990,"Aug","CB3.2",6.68,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,"17",0.2,25.1,1990
1990,"Aug","CB3.2",6.68,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,"83",2.8,25.1,1990
1990,"Aug","CB3.2",6.68,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,"7",0.1,25.9,1990
1990,"Aug","CB3.2",6.68,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,"93",2.9,25.1,1990
1990,"Aug","CB3.2",6.68,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,"93",2.9,26.4,1990
1990,"Aug","CB3.2",6.68,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,"23",0.5,25.1,1990
1990,"Aug","CB3.2",6.68,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,"17",0.2,25.9,1990
1990,"Aug","CB3.2",6.68,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,"17",0.2,26.4,1990
1990,"Aug","CB3.2",6.68,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,"23",0.5,25.9,1990
1990,"Aug","CB3.2",6.68,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,"83",2.8,26.4,1990
1990,"Aug","CB3.2",6.68,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,"23",0.5,26.4,1990
1990,"Aug","CB3.2",6.68,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,"100",3.4,26.4,1990
1990,"Aug","CB3.2",6.68,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,"7",0.1,26.4,1990
1990,"Aug","CB3.2",6.68,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,"83",2.8,25.9,1990
1990,"Aug","CB3.2",6.68,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,"7",0.1,25.1,1990
1990,"Aug","CB3.2",6.68,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,"100",3.8,25.9,1990
1990,"Aug","CB3.2",8.44,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,"100",3.4,25.9,1990
1990,"Aug","CB3.2",8.44,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,"100",3.4,25.1,1990
1990,"Aug","CB3.2",8.44,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,"100",3.8,25.1,1990
1990,"Aug","CB3.2",8.44,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,"93",2.9,25.9,1990
1990,"Aug","CB3.2",8.44,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,"100",3.8,26.4,1990
1990,"Aug","CB3.2",8.44,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,"17",0.2,25.1,1990
1990,"Aug","CB3.2",8.44,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,"83",2.8,25.1,1990
1990,"Aug","CB3.2",8.44,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,"7",0.1,25.9,1990
1990,"Aug","CB3.2",8.44,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,"93",2.9,25.1,1990
1990,"Aug","CB3.2",8.44,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,"93",2.9,26.4,1990
1990,"Aug","CB3.2",8.44,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,"23",0.5,25.1,1990
1990,"Aug","CB3.2",8.44,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,"17",0.2,25.9,1990
1990,"Aug","CB3.2",8.44,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,"17",0.2,26.4,1990
1990,"Aug","CB3.2",8.44,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,"23",0.5,25.9,1990
1990,"Aug","CB3.2",8.44,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,"83",2.8,26.4,1990
1990,"Aug","CB3.2",8.44,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,"23",0.5,26.4,1990
1990,"Aug","CB3.2",8.44,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,"100",3.4,26.4,1990
1990,"Aug","CB3.2",8.44,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,"7",0.1,26.4,1990
1990,"Aug","CB3.2",8.44,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,"83",2.8,25.9,1990
1990,"Aug","CB3.2",8.44,"MD","October","UPPER BAY","SWAN POINT",39.13995,-76.302417,"7",0.1,25.1,1990
1990,"Aug","CB3.2",8.44,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,"100",3.8,25.9,1990
1990,"Aug","CB3.3W",8.95,"MD","October","MIDDLE BAY","HOLLAND POINT (S)",38.739367,-76.511667,"20",0.5,26.1,1990
1990,"Aug","CB3.3W",8.95,"MD","October","CHOPTANK RIVER","COOK POINT (S)",38.65405,-76.2793,"17",0.2,26.1,1990
1990,"Aug","CB3.3W",8.95,"MD","October","LITTLE CHOPTANKS","CASON (S)",38.53645,-76.289033,"100",3.4,27.8,1990
1990,"Aug","CB3.3W",8.95,"MD","October","LITTLE CHOPTANKS","CASON (S)",38.53645,-76.289033,"100",3.4,26.1,1990
1990,"Aug","CB3.3W",8.95,"MD","October","HARRIS CREEK","TILGHMAN WHARF",38.704033,-76.315567,"100",3.2,27.8,1990
1990,"Aug","CB3.3W",8.95,"MD","October","HARRIS CREEK","TILGHMAN WHARF",38.704033,-76.315567,"100",3.2,26.1,1990
1990,"Aug","CB3.3W",8.95,"MD","October","MIDDLE BAY","STONE ROCK",38.64795,-76.3765,"47",0.5,27.8,1990
1990,"Aug","CB3.3W",8.95,"MD","October","MIDDLE BAY","HOLLAND POINT (S)",38.739367,-76.511667,"20",0.5,27.8,1990
1990,"Aug","CB3.3W",8.95,"MD","October","BROAD CREEK","DEEP NECK",38.740517,-76.2449,"100",4.9,27.8,1990
1990,"Aug","CB3.3W",8.95,"MD","October","MIDDLE BAY","STONE ROCK",38.64795,-76.3765,"47",0.5,26.1,1990
1990,"Aug","CB3.3W",8.95,"MD","October","CHOPTANK RIVER","COOK POINT (S)",38.65405,-76.2793,"17",0.2,27.8,1990
1990,"Aug","CB3.3W",8.95,"MD","October","BROAD CREEK","DEEP NECK",38.740517,-76.2449,"100",4.9,26.1,1990
1990,"Aug","CB3.3W",7.87,"MD","October","MIDDLE BAY","HOLLAND POINT (S)",38.739367,-76.511667,"20",0.5,26.1,1990
1990,"Aug","CB3.3W",7.87,"MD","October","CHOPTANK RIVER","COOK POINT (S)",38.65405,-76.2793,"17",0.2,26.1,1990
1990,"Aug","CB3.3W",7.87,"MD","October","LITTLE CHOPTANKS","CASON (S)",38.53645,-76.289033,"100",3.4,27.8,1990
1990,"Aug","CB3.3W",7.87,"MD","October","LITTLE CHOPTANKS","CASON (S)",38.53645,-76.289033,"100",3.4,26.1,1990
1990,"Aug","CB3.3W",7.87,"MD","October","HARRIS CREEK","TILGHMAN WHARF",38.704033,-76.315567,"100",3.2,27.8,1990
1990,"Aug","CB3.3W",7.87,"MD","October","HARRIS CREEK","TILGHMAN WHARF",38.704033,-76.315567,"100",3.2,26.1,1990
1990,"Aug","CB3.3W",7.87,"MD","October","MIDDLE BAY","STONE ROCK",38.64795,-76.3765,"47",0.5,27.8,1990
1990,"Aug","CB3.3W",7.87,"MD","October","MIDDLE BAY","HOLLAND POINT (S)",38.739367,-76.511667,"20",0.5,27.8,1990
1990,"Aug","CB3.3W",7.87,"MD","October","BROAD CREEK","DEEP NECK",38.740517,-76.2449,"100",4.9,27.8,1990
1990,"Aug","CB3.3W",7.87,"MD","October","MIDDLE BAY","STONE ROCK",38.64795,-76.3765,"47",0.5,26.1,1990
1990,"Aug","CB3.3W",7.87,"MD","October","CHOPTANK RIVER","COOK POINT (S)",38.65405,-76.2793,"17",0.2,27.8,1990
1990,"Aug","CB3.3W",7.87,"MD","October","BROAD CREEK","DEEP NECK",38.740517,-76.2449,"100",4.9,26.1,1990
1990,"Aug","CB5.4",13.63,"VA","October","GREAT WICOMICO RIVER","WHALEYS",37.808617,-76.3,"92",1.24,26.8,1990
1990,"Aug","CB5.4",13.63,"VA","October","GREAT WICOMICO RIVER","HAYNIE BAR",37.829717,-76.309167,"80",1.28,26.8,1990
1990,"Aug","CB5.4",13.63,"VA","October","GREAT WICOMICO RIVER","FLEET POINT",37.809717,-76.288617,"84",1.16,26.8,1990
1990,"Aug","EE2.2",13.19,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,"100",4.2,26.9,1990
1990,"Aug","EE2.2",13.19,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,"100",4.2,26.8,1990
1990,"Aug","EE2.2",12.07,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,"100",4.2,26.9,1990
1990,"Aug","EE2.2",12.07,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,"100",4.2,26.8,1990
1990,"Aug","EE3.0",12.33,"MD","October","ST. MARY'S RIVER","PAGAN (S)",38.1918,-75.443767,"93",3.3,27.4,1990
1990,"Aug","EE3.0",12.33,"MD","October","CHOPTANK RIVER","OYSTER SHELL PT. (S)",38.589233,-75.005517,"3",0.1,27.4,1990
1990,"Aug","EE3.0",12.33,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,"23",0.3,27.4,1990
1990,"Aug","EE3.0",12.33,"MD","October","FISHING BAY","GOOD CREEK",38.275533,-76.014233,"60",1.8,27.4,1990
1990,"Aug","EE3.0",12.33,"MD","October","LITTLE CHOPTANKS","RAGGED POINT (LC)",38.532367,-75.243117,"100",4.8,27.4,1990
1990,"Aug","EE3.1",14.53,"MD","October","TANGIER SOUND","OLD WOMAN'S LEG",37.95625,-75.962667,"57",1.1,27,1990
1990,"Aug","EE3.1",14.53,"MD","October","EASTERN BAY","HOLLICUT NOOSE",38.1186,-76.075933,"30",0.3,26.5,1990
1990,"Aug","EE3.1",14.53,"MD","October","TANGIER SOUND","PINEY ISLAND EASY",38.0686,-75.90555,"93",2.7,26.7,1990
1990,"Aug","EE3.1",14.53,"MD","October","TANGIER SOUND","PINEY ISLAND EASY",38.0686,-75.90555,"93",2.7,26.5,1990
1990,"Aug","EE3.1",14.53,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,"97",3.5,27,1990
1990,"Aug","EE3.1",14.53,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,"100",4.2,26.5,1990
1990,"Aug","EE3.1",14.53,"MD","October","TANGIER SOUND","PINEY ISLAND EASY",38.0686,-75.90555,"93",2.7,27,1990
1990,"Aug","EE3.1",14.53,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,"100",2.7,26.7,1990
1990,"Aug","EE3.1",14.53,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,"100",4.2,27,1990
1990,"Aug","EE3.1",14.53,"MD","October","TANGIER SOUND","OLD WOMAN'S LEG",37.95625,-75.962667,"57",1.1,26.7,1990
1990,"Aug","EE3.1",14.53,"MD","October","EASTERN BAY","HOLLICUT NOOSE",38.1186,-76.075933,"30",0.3,27,1990
1990,"Aug","EE3.1",14.53,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,"100",2.7,27,1990
1990,"Aug","EE3.1",14.53,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,"100",2.7,26.5,1990
1990,"Aug","EE3.1",14.53,"MD","October","TANGIER SOUND","OLD WOMAN'S LEG",37.95625,-75.962667,"57",1.1,26.5,1990
1990,"Aug","EE3.1",14.53,"MD","October","EASTERN BAY","HOLLICUT NOOSE",38.1186,-76.075933,"30",0.3,26.7,1990
1990,"Aug","EE3.1",14.53,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,"97",3.5,26.7,1990
1990,"Aug","EE3.1",14.53,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,"100",4.2,26.7,1990
1990,"Aug","EE3.1",14.53,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,"97",3.5,26.5,1990
1990,"Aug","EE3.1",14.4,"MD","October","TANGIER SOUND","OLD WOMAN'S LEG",37.95625,-75.962667,"57",1.1,27,1990
1990,"Aug","EE3.1",14.4,"MD","October","EASTERN BAY","HOLLICUT NOOSE",38.1186,-76.075933,"30",0.3,26.5,1990
1990,"Aug","EE3.1",14.4,"MD","October","TANGIER SOUND","PINEY ISLAND EASY",38.0686,-75.90555,"93",2.7,26.7,1990
1990,"Aug","EE3.1",14.4,"MD","October","TANGIER SOUND","PINEY ISLAND EASY",38.0686,-75.90555,"93",2.7,26.5,1990
1990,"Aug","EE3.1",14.4,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,"97",3.5,27,1990
1990,"Aug","EE3.1",14.4,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,"100",4.2,26.5,1990
1990,"Aug","EE3.1",14.4,"MD","October","TANGIER SOUND","PINEY ISLAND EASY",38.0686,-75.90555,"93",2.7,27,1990
1990,"Aug","EE3.1",14.4,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,"100",2.7,26.7,1990
1990,"Aug","EE3.1",14.4,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,"100",4.2,27,1990
1990,"Aug","EE3.1",14.4,"MD","October","TANGIER SOUND","OLD WOMAN'S LEG",37.95625,-75.962667,"57",1.1,26.7,1990
1990,"Aug","EE3.1",14.4,"MD","October","EASTERN BAY","HOLLICUT NOOSE",38.1186,-76.075933,"30",0.3,27,1990
1990,"Aug","EE3.1",14.4,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,"100",2.7,27,1990
1990,"Aug","EE3.1",14.4,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,"100",2.7,26.5,1990
1990,"Aug","EE3.1",14.4,"MD","October","TANGIER SOUND","OLD WOMAN'S LEG",37.95625,-75.962667,"57",1.1,26.5,1990
1990,"Aug","EE3.1",14.4,"MD","October","EASTERN BAY","HOLLICUT NOOSE",38.1186,-76.075933,"30",0.3,26.7,1990
1990,"Aug","EE3.1",14.4,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,"97",3.5,26.7,1990
1990,"Aug","EE3.1",14.4,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,"100",4.2,26.7,1990
1990,"Aug","EE3.1",14.4,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,"97",3.5,26.5,1990
1990,"Aug","ET4.2",9.2,"MD","October","EASTERN BAY","PARSONS ISLAND",38.895883,-75.2602,"20",0.5,26.5,1990
1990,"Aug","ET4.2",9.2,"MD","October","CHOPTANK RIVER","LIGHTHOUSE",38.658367,-76.188183,"90",2.3,26.5,1990
1990,"Aug","ET4.2",9.2,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,"100",5,26.5,1990
1990,"Aug","ET4.2",9.2,"MD","October","EASTERN BAY","PARSONS ISLAND",38.895883,-75.2602,"20",0.5,26.3,1990
1990,"Aug","ET4.2",9.2,"MD","October","TRED AVON RIVER","DOUBLE MILLS (S)",38.729383,-76.138983,"97",3.6,26.3,1990
1990,"Aug","ET4.2",9.2,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,"73",2.3,26.5,1990
1990,"Aug","ET4.2",9.2,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,"100",5,26.3,1990
1990,"Aug","ET4.2",9.2,"MD","October","TRED AVON RIVER","DOUBLE MILLS (S)",38.729383,-76.138983,"97",3.6,26.5,1990
1990,"Aug","ET4.2",9.2,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,"73",2.3,26.3,1990
1990,"Aug","ET4.2",9.2,"MD","October","CHOPTANK RIVER","LIGHTHOUSE",38.658367,-76.188183,"90",2.3,26.3,1990
1990,"Aug","ET4.2",9.72,"MD","October","EASTERN BAY","PARSONS ISLAND",38.895883,-75.2602,"20",0.5,26.5,1990
1990,"Aug","ET4.2",9.72,"MD","October","CHOPTANK RIVER","LIGHTHOUSE",38.658367,-76.188183,"90",2.3,26.5,1990
1990,"Aug","ET4.2",9.72,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,"100",5,26.5,1990
1990,"Aug","ET4.2",9.72,"MD","October","EASTERN BAY","PARSONS ISLAND",38.895883,-75.2602,"20",0.5,26.3,1990
1990,"Aug","ET4.2",9.72,"MD","October","TRED AVON RIVER","DOUBLE MILLS (S)",38.729383,-76.138983,"97",3.6,26.3,1990
1990,"Aug","ET4.2",9.72,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,"73",2.3,26.5,1990
1990,"Aug","ET4.2",9.72,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,"100",5,26.3,1990
1990,"Aug","ET4.2",9.72,"MD","October","TRED AVON RIVER","DOUBLE MILLS (S)",38.729383,-76.138983,"97",3.6,26.5,1990
1990,"Aug","ET4.2",9.72,"MD","October","MILES RIVER","LONG POINT (S)",38.767233,-76.17735,"73",2.3,26.3,1990
1990,"Aug","ET4.2",9.72,"MD","October","CHOPTANK RIVER","LIGHTHOUSE",38.658367,-76.188183,"90",2.3,26.3,1990
1990,"Aug","ET5.1",0.16,"MD","October","PATUXENT RIVER","BROOME ISLAND",38.405133,-76.561167,"97",3.4,27.5,1990
1990,"Aug","ET5.1",0.16,"MD","October","PATUXENT RIVER","BROOME ISLAND",38.405133,-76.561167,"97",3.4,26.4,1990
1990,"Aug","ET5.1",0.16,"MD","October","LOWER BAY","HOG ISLAND",38.313117,-76.3947,"90",3,26.4,1990
1990,"Aug","ET5.1",0.16,"MD","October","LOWER BAY","HOG ISLAND",38.313117,-76.3947,"90",3,27.5,1990
1990,"Aug","ET5.1",0.16,"MD","October","MIDDLE BAY","FLAG POND",38.430133,-76.429017,"30",0.8,27.5,1990
1990,"Aug","ET5.1",0.16,"MD","October","MIDDLE BAY","FLAG POND",38.430133,-76.429017,"30",0.8,26.4,1990
1990,"Aug","ET5.1",0.01,"MD","October","PATUXENT RIVER","BROOME ISLAND",38.405133,-76.561167,"97",3.4,27.5,1990
1990,"Aug","ET5.1",0.01,"MD","October","PATUXENT RIVER","BROOME ISLAND",38.405133,-76.561167,"97",3.4,26.4,1990
1990,"Aug","ET5.1",0.01,"MD","October","LOWER BAY","HOG ISLAND",38.313117,-76.3947,"90",3,26.4,1990
1990,"Aug","ET5.1",0.01,"MD","October","LOWER BAY","HOG ISLAND",38.313117,-76.3947,"90",3,27.5,1990
1990,"Aug","ET5.1",0.01,"MD","October","MIDDLE BAY","FLAG POND",38.430133,-76.429017,"30",0.8,27.5,1990
1990,"Aug","ET5.1",0.01,"MD","October","MIDDLE BAY","FLAG POND",38.430133,-76.429017,"30",0.8,26.4,1990
1990,"Aug","ET5.2",8.38,"MD","October","MANOKIN RIVER","GEORGES (S)",38.40033,-75.824867,"83",1.9,26.6,1990
1990,"Aug","ET5.2",8.38,"MD","October","MANOKIN RIVER","GEORGES (S)",38.40033,-75.824867,"83",1.9,26.8,1990
1990,"Aug","ET5.2",9.2,"MD","October","MANOKIN RIVER","GEORGES (S)",38.40033,-75.824867,"83",1.9,26.6,1990
1990,"Aug","ET5.2",9.2,"MD","October","MANOKIN RIVER","GEORGES (S)",38.40033,-75.824867,"83",1.9,26.8,1990
1990,"Aug","ET6.2",9.2,"MD","October","MIDDLE BAY","HACKETT POINT",38.968733,-76.419317,"0",0,27.7,1990
1990,"Aug","ET8.1",12.99,"MD","October","ST. MARY'S RIVER","CHICKEN COCK",38.102767,-76.4353,"100",4.2,28.1,1990
1990,"Aug","ET8.1",12.99,"MD","October","POTOMAC RIVER","RAGGED POINT (PR)",38.09142,-76.60055,"97",0.3,28.1,1990
1990,"Aug","LE2.2",10.37,"MD","October","LOWER BAY","BUTLER",38.109467,-76.3241,"100",4,26.2,1990
1990,"Aug","LE2.2",10.37,"MD","October","POTOMAC RIVER","CORNFIELD HARBOR",38.0498,-76.333933,"97",3.4,26.3,1990
1990,"Aug","LE2.2",10.37,"MD","October","LOWER BAY","BUTLER",38.109467,-76.3241,"100",4,26.3,1990
1990,"Aug","LE2.2",10.37,"MD","October","POTOMAC RIVER","CORNFIELD HARBOR",38.0498,-76.333933,"97",3.4,26.2,1990
1990,"Aug","LE2.2",10.43,"MD","October","LOWER BAY","BUTLER",38.109467,-76.3241,"100",4,26.2,1990
