"Year","Month","MonitoringLocation","SampleDate","SALINITY","State","Sample.month","Region","Site","Lat","Long","Prevalence","Mean.Intensity","oysteryear","WTEMP"
1990,"Jun","EE2.2",1990-06-12,9.78,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,"100",3.93333333333333,1990,21.5
1990,"Jun","EE3.0",1990-06-14,10.24,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,"23",1.21428571428571,1990,22.4
1990,"Jun","EE3.1",1990-06-14,12.26,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,"100",2.8,1990,22.3
1990,"Jun","EE3.1",1990-06-14,12.26,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,"97",3.74137931034483,1990,22.3
1990,"Jun","EE3.1",1990-06-14,12.26,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,"100",3.86666666666667,1990,22.3
1990,"Jun","ET4.2",1990-06-13,6.06,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,"100",4.11666666666667,1990,21.5
1990,"Jun","ET4.2",1990-06-13,6.06,"MD","October","EASTERN BAY","PARSONS ISLAND",38.895883,-75.2602,"20",2.08333333333333,1990,21.5
1990,"Jun","ET5.2",1990-06-12,6.04,"MD","October","MANOKIN RIVER","GEORGES (S)",38.40033,-75.824867,"83",2.02,1990,22.3
1990,"Jun","LE3.1",1990-06-25,11,"VA","May","RAPPAHANNOCK RIVER","MORATTICO ",37.780533,-76.658183,"4",0.04,1990,24.8
1990,"Jun","LE3.1",1990-06-25,11,"VA","October","RAPPAHANNOCK RIVER","MORATTICO ",37.780533,-76.658183,"100",2.8,1990,24.8
1990,"Jun","LE3.1",1990-06-25,11,"VA","October","RAPPAHANNOCK RIVER","SMOKEY POINT",37.719167,-76.582217,"56",1.04,1990,24.8
1990,"Jun","LE3.2",1990-06-11,12.2,"VA","October","RAPPAHANNOCK RIVER","HOG HOUSE ROCK",37.63618,-76.54255,"4",0.04,1990,22.1
1990,"Jun","LE3.2",1990-06-11,12.2,"VA","October","RAPPAHANNOCK RIVER","PARROT ROCK",37.605833,-76.588883,"100",1.64,1990,22.1
1990,"Jun","LE3.2",1990-06-11,12.2,"VA","October","RAPPAHANNOCK RIVER","PARROT ROCK",37.605833,-76.588883,"56",0.56,1990,22.1
1990,"Jun","LE3.7",1990-06-11,14.22,"VA","September","PIANKATANK RIVER","BURTON POINT",37.515,-76.328333,"16",0.16,1990,22.7
1990,"Jun","LE3.7",1990-06-11,14.22,"VA","September","PIANKATANK RIVER","PALACE BAR",37.526667,-76.37,"100",2.44,1990,22.7
1990,"Jun","LE3.7",1990-06-11,14.22,"VA","October","RAPPAHANNOCK RIVER","BROAD CREEK",37.57695,-76.300833,"96",1.2,1990,22.7
1990,"Jun","LE3.7",1990-06-11,14.22,"VA","October","RAPPAHANNOCK RIVER","BROAD CREEK",37.57695,-76.300833,"92",1.24,1990,22.7
1990,"Jun","RET3.1",1990-06-11,1.6,"VA","May","RAPPAHANNOCK RIVER","ROSS ROCK",37.901117,-76.789167,"0",0,1990,24.2
1990,"Jun","RET3.1",1990-06-11,1.6,"VA","October","RAPPAHANNOCK RIVER","ROSS ROCK",37.901117,-76.789167,"0",0,1990,24.2
1990,"Jun","RET3.2",1990-06-11,5.8,"VA","May","RAPPAHANNOCK RIVER","BOWLERS ROCK",37.827367,-76.736333,"0",0,1990,23.5
1990,"Jun","RET3.2",1990-06-11,5.8,"VA","October","RAPPAHANNOCK RIVER","BOWLERS ROCK",37.827367,-76.736333,"84",1.24,1990,23.5
1990,"Jun","WE4.1",1990-06-11,18.41,"VA","September","MOBJACK BAY","TOW STAKE",37.338883,-76.386117,"100",2.36,1990,22.7
1990,"Jun","WE4.1",1990-06-11,18.41,"VA","September","MOBJACK BAY","PULTZ BAR",37.35305,-76.352783,"24",0.4,1990,22.7
1990,"Jun","WE4.1",1990-06-11,18.41,"VA","September","PIANKATANK RIVER","GINNEY POINT",37.3533333,-76.4,"10",1.92,1990,22.7
1990,"Mar","CB3.2",1990-03-07,4.78,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,"93",2.98214285714286,1990,3.2
1990,"Mar","CB5.4",1990-03-05,14.53,"VA","October","GREAT WICOMICO RIVER","HAYNIE BAR",37.829717,-76.309167,"80",1.28,1990,6.5
1990,"Mar","CB5.4",1990-03-05,14.53,"VA","October","GREAT WICOMICO RIVER","WHALEYS",37.808617,-76.3,"92",1.24,1990,6.5
1990,"Mar","CB5.4",1990-03-05,14.53,"VA","October","GREAT WICOMICO RIVER","FLEET POINT",37.809717,-76.288617,"84",1.16,1990,6.5
1990,"Mar","EE2.2",1990-03-06,11.21,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,"100",3.93333333333333,1990,4.8
1990,"Mar","EE3.0",1990-03-08,11.61,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,"23",1.21428571428571,1990,5.2
1990,"Mar","EE3.1",1990-03-08,12.4,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,"100",2.8,1990,5.2
1990,"Mar","EE3.1",1990-03-08,12.4,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,"97",3.74137931034483,1990,5.2
1990,"Mar","EE3.1",1990-03-08,12.4,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,"100",3.86666666666667,1990,5.2
1990,"Mar","ET4.2",1990-03-07,6.48,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,"100",4.11666666666667,1990,4.2
1990,"Mar","ET4.2",1990-03-07,6.48,"MD","October","EASTERN BAY","PARSONS ISLAND",38.895883,-75.2602,"20",2.08333333333333,1990,4.2
1990,"Mar","ET5.2",1990-03-06,8.38,"MD","October","MANOKIN RIVER","GEORGES (S)",38.40033,-75.824867,"83",2.02,1990,5.4
1990,"Mar","LE3.1",1990-03-12,10.5,"VA","May","RAPPAHANNOCK RIVER","MORATTICO ",37.780533,-76.658183,"4",0.04,1990,9.2
1990,"Mar","LE3.1",1990-03-12,10.5,"VA","October","RAPPAHANNOCK RIVER","SMOKEY POINT",37.719167,-76.582217,"56",1.04,1990,9.2
1990,"Mar","LE3.1",1990-03-12,10.5,"VA","October","RAPPAHANNOCK RIVER","MORATTICO ",37.780533,-76.658183,"100",2.8,1990,9.2
1990,"Mar","LE3.2",1990-03-12,12,"VA","October","RAPPAHANNOCK RIVER","PARROT ROCK",37.605833,-76.588883,"56",0.56,1990,9.6
1990,"Mar","LE3.2",1990-03-12,12,"VA","October","RAPPAHANNOCK RIVER","PARROT ROCK",37.605833,-76.588883,"100",1.64,1990,9.6
1990,"Mar","LE3.2",1990-03-12,12,"VA","October","RAPPAHANNOCK RIVER","HOG HOUSE ROCK",37.63618,-76.54255,"4",0.04,1990,9.6
1990,"Mar","LE3.7",1990-03-06,15.09,"VA","September","PIANKATANK RIVER","PALACE BAR",37.526667,-76.37,"100",2.44,1990,7.5
1990,"Mar","LE3.7",1990-03-06,15.09,"VA","September","PIANKATANK RIVER","BURTON POINT",37.515,-76.328333,"16",0.16,1990,7.5
1990,"Mar","LE3.7",1990-03-06,15.09,"VA","October","RAPPAHANNOCK RIVER","BROAD CREEK",37.57695,-76.300833,"92",1.24,1990,7.5
1990,"Mar","LE3.7",1990-03-06,15.09,"VA","October","RAPPAHANNOCK RIVER","BROAD CREEK",37.57695,-76.300833,"96",1.2,1990,7.5
1990,"Mar","RET3.1",1990-03-12,1.9,"VA","October","RAPPAHANNOCK RIVER","ROSS ROCK",37.901117,-76.789167,"0",0,1990,10.1
1990,"Mar","RET3.1",1990-03-12,1.9,"VA","May","RAPPAHANNOCK RIVER","ROSS ROCK",37.901117,-76.789167,"0",0,1990,10.1
1990,"Mar","RET3.2",1990-03-12,7.7,"VA","October","RAPPAHANNOCK RIVER","BOWLERS ROCK",37.827367,-76.736333,"84",1.24,1990,9.5
1990,"Mar","RET3.2",1990-03-12,7.7,"VA","May","RAPPAHANNOCK RIVER","BOWLERS ROCK",37.827367,-76.736333,"0",0,1990,9.5
1990,"Mar","WE4.1",1990-03-05,18.33,"VA","September","MOBJACK BAY","PULTZ BAR",37.35305,-76.352783,"24",0.4,1990,7.1
1990,"Mar","WE4.1",1990-03-05,18.33,"VA","September","PIANKATANK RIVER","GINNEY POINT",37.3533333,-76.4,"10",1.92,1990,7.1
1990,"Mar","WE4.1",1990-03-05,18.33,"VA","September","MOBJACK BAY","TOW STAKE",37.338883,-76.386117,"100",2.36,1990,7.1
1990,"May","CB3.2",1990-05-16,1.12,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,"93",2.98214285714286,1990,17.4
1990,"May","CB5.4",1990-05-14,12.99,"VA","October","GREAT WICOMICO RIVER","HAYNIE BAR",37.829717,-76.309167,"80",1.28,1990,17.6
1990,"May","CB5.4",1990-05-14,12.99,"VA","October","GREAT WICOMICO RIVER","FLEET POINT",37.809717,-76.288617,"84",1.16,1990,17.6
1990,"May","CB5.4",1990-05-14,12.99,"VA","October","GREAT WICOMICO RIVER","WHALEYS",37.808617,-76.3,"92",1.24,1990,17.6
1990,"May","EE2.2",1990-05-15,10.56,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,"100",3.93333333333333,1990,17.8
1990,"May","EE3.0",1990-05-17,10.5,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,"23",1.21428571428571,1990,20.5
1990,"May","EE3.1",1990-05-17,12.93,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,"97",3.74137931034483,1990,19.2
1990,"May","EE3.1",1990-05-17,12.93,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,"100",3.86666666666667,1990,19.2
1990,"May","EE3.1",1990-05-17,12.93,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,"100",2.8,1990,19.2
1990,"May","ET4.2",1990-05-16,8.15,"MD","October","EASTERN BAY","PARSONS ISLAND",38.895883,-75.2602,"20",2.08333333333333,1990,17.6
1990,"May","ET4.2",1990-05-16,8.15,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,"100",4.11666666666667,1990,17.6
1990,"May","ET5.2",1990-05-15,6.8,"MD","October","MANOKIN RIVER","GEORGES (S)",38.40033,-75.824867,"83",2.02,1990,18.2
1990,"May","LE3.1",1990-05-08,8.9,"VA","October","RAPPAHANNOCK RIVER","SMOKEY POINT",37.719167,-76.582217,"56",1.04,1990,17.8
1990,"May","LE3.1",1990-05-08,8.9,"VA","May","RAPPAHANNOCK RIVER","MORATTICO ",37.780533,-76.658183,"4",0.04,1990,17.8
1990,"May","LE3.1",1990-05-08,8.9,"VA","October","RAPPAHANNOCK RIVER","MORATTICO ",37.780533,-76.658183,"100",2.8,1990,17.8
1990,"May","LE3.2",1990-05-08,11.1,"VA","October","RAPPAHANNOCK RIVER","PARROT ROCK",37.605833,-76.588883,"56",0.56,1990,18
1990,"May","LE3.2",1990-05-08,11.1,"VA","October","RAPPAHANNOCK RIVER","HOG HOUSE ROCK",37.63618,-76.54255,"4",0.04,1990,18
1990,"May","LE3.2",1990-05-08,11.1,"VA","October","RAPPAHANNOCK RIVER","PARROT ROCK",37.605833,-76.588883,"100",1.64,1990,18
1990,"May","LE3.7",1990-05-15,15.38,"VA","October","RAPPAHANNOCK RIVER","BROAD CREEK",37.57695,-76.300833,"92",1.24,1990,19.1
1990,"May","LE3.7",1990-05-15,15.38,"VA","September","PIANKATANK RIVER","BURTON POINT",37.515,-76.328333,"16",0.16,1990,19.1
1990,"May","LE3.7",1990-05-15,15.38,"VA","October","RAPPAHANNOCK RIVER","BROAD CREEK",37.57695,-76.300833,"96",1.2,1990,19.1
1990,"May","LE3.7",1990-05-15,15.38,"VA","September","PIANKATANK RIVER","PALACE BAR",37.526667,-76.37,"100",2.44,1990,19.1
1990,"May","RET3.1",1990-05-08,0.6,"VA","May","RAPPAHANNOCK RIVER","ROSS ROCK",37.901117,-76.789167,"0",0,1990,19.3
1990,"May","RET3.1",1990-05-08,0.6,"VA","October","RAPPAHANNOCK RIVER","ROSS ROCK",37.901117,-76.789167,"0",0,1990,19.3
1990,"May","RET3.2",1990-05-08,5.1,"VA","October","RAPPAHANNOCK RIVER","BOWLERS ROCK",37.827367,-76.736333,"84",1.24,1990,18.7
1990,"May","RET3.2",1990-05-08,5.1,"VA","May","RAPPAHANNOCK RIVER","BOWLERS ROCK",37.827367,-76.736333,"0",0,1990,18.7
1990,"May","WE4.1",1990-05-14,18.45,"VA","September","MOBJACK BAY","PULTZ BAR",37.35305,-76.352783,"24",0.4,1990,18.7
1990,"May","WE4.1",1990-05-14,18.45,"VA","September","MOBJACK BAY","TOW STAKE",37.338883,-76.386117,"100",2.36,1990,18.7
1990,"May","WE4.1",1990-05-14,18.45,"VA","September","PIANKATANK RIVER","GINNEY POINT",37.3533333,-76.4,"10",1.92,1990,18.7
1990,"Nov","CB3.2",1990-11-13,2.65,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,"93",2.98214285714286,1991,9.8
1990,"Nov","CB5.4",1990-11-15,16.29,"VA","October","GREAT WICOMICO RIVER","WHALEYS",37.808617,-76.3,"92",1.24,1991,12.3
1990,"Nov","CB5.4",1990-11-15,16.29,"VA","October","GREAT WICOMICO RIVER","HAYNIE BAR",37.829717,-76.309167,"80",1.28,1991,12.3
1990,"Nov","CB5.4",1990-11-15,16.29,"VA","October","GREAT WICOMICO RIVER","FLEET POINT",37.809717,-76.288617,"84",1.16,1991,12.3
1990,"Nov","EE2.2",1990-11-14,12.07,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,"100",3.93333333333333,1991,9.1
1990,"Nov","EE3.0",1990-11-07,15.14,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,"23",1.21428571428571,1991,13.6
1990,"Nov","EE3.1",1990-11-07,15.81,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,"97",3.74137931034483,1991,14
1990,"Nov","EE3.1",1990-11-07,15.81,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,"100",3.86666666666667,1991,14
1990,"Nov","EE3.1",1990-11-07,15.81,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,"100",2.8,1991,14
1990,"Nov","ET4.2",1990-11-14,6.63,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,"100",4.11666666666667,1991,8.4
1990,"Nov","ET4.2",1990-11-14,6.63,"MD","October","EASTERN BAY","PARSONS ISLAND",38.895883,-75.2602,"20",2.08333333333333,1991,8.4
1990,"Nov","ET5.2",1990-11-15,11.54,"MD","October","MANOKIN RIVER","GEORGES (S)",38.40033,-75.824867,"83",2.02,1991,9
1990,"Nov","LE3.1",1990-11-06,13.7,"VA","May","RAPPAHANNOCK RIVER","MORATTICO ",37.780533,-76.658183,"4",0.04,1991,16.1
1990,"Nov","LE3.1",1990-11-06,13.7,"VA","October","RAPPAHANNOCK RIVER","MORATTICO ",37.780533,-76.658183,"100",2.8,1991,16.1
1990,"Nov","LE3.1",1990-11-06,13.7,"VA","October","RAPPAHANNOCK RIVER","SMOKEY POINT",37.719167,-76.582217,"56",1.04,1991,16.1
1990,"Nov","LE3.2",1990-11-06,15.1,"VA","October","RAPPAHANNOCK RIVER","PARROT ROCK",37.605833,-76.588883,"100",1.64,1991,16.2
1990,"Nov","LE3.2",1990-11-06,15.1,"VA","October","RAPPAHANNOCK RIVER","PARROT ROCK",37.605833,-76.588883,"56",0.56,1991,16.2
1990,"Nov","LE3.2",1990-11-06,15.1,"VA","October","RAPPAHANNOCK RIVER","HOG HOUSE ROCK",37.63618,-76.54255,"4",0.04,1991,16.2
1990,"Nov","LE3.7",1990-11-13,16.91,"VA","October","RAPPAHANNOCK RIVER","BROAD CREEK",37.57695,-76.300833,"96",1.2,1991,12.4
1990,"Nov","LE3.7",1990-11-13,16.91,"VA","September","PIANKATANK RIVER","PALACE BAR",37.526667,-76.37,"100",2.44,1991,12.4
1990,"Nov","LE3.7",1990-11-13,16.91,"VA","September","PIANKATANK RIVER","BURTON POINT",37.515,-76.328333,"16",0.16,1991,12.4
1990,"Nov","LE3.7",1990-11-13,16.91,"VA","October","RAPPAHANNOCK RIVER","BROAD CREEK",37.57695,-76.300833,"92",1.24,1991,12.4
1990,"Nov","RET3.1",1990-11-06,4.3,"VA","October","RAPPAHANNOCK RIVER","ROSS ROCK",37.901117,-76.789167,"0",0,1991,15
1990,"Nov","RET3.1",1990-11-06,4.3,"VA","May","RAPPAHANNOCK RIVER","ROSS ROCK",37.901117,-76.789167,"0",0,1991,15
1990,"Nov","RET3.2",1990-11-06,9.5,"VA","May","RAPPAHANNOCK RIVER","BOWLERS ROCK",37.827367,-76.736333,"0",0,1991,15.5
1990,"Nov","RET3.2",1990-11-06,9.5,"VA","October","RAPPAHANNOCK RIVER","BOWLERS ROCK",37.827367,-76.736333,"84",1.24,1991,15.5
1990,"Nov","WE4.1",1990-11-15,20.38,"VA","September","MOBJACK BAY","TOW STAKE",37.338883,-76.386117,"100",2.36,1991,12.1
1990,"Nov","WE4.1",1990-11-15,20.38,"VA","September","PIANKATANK RIVER","GINNEY POINT",37.3533333,-76.4,"10",1.92,1991,12.1
1990,"Nov","WE4.1",1990-11-15,20.38,"VA","September","MOBJACK BAY","PULTZ BAR",37.35305,-76.352783,"24",0.4,1991,12.1
1990,"Oct","CB3.2",1990-10-17,5.69,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,"93",2.98214285714286,1990,20.4
1990,"Oct","CB5.4",1990-10-15,17.54,"VA","October","GREAT WICOMICO RIVER","HAYNIE BAR",37.829717,-76.309167,"80",1.28,1990,22.7
1990,"Oct","CB5.4",1990-10-15,17.54,"VA","October","GREAT WICOMICO RIVER","FLEET POINT",37.809717,-76.288617,"84",1.16,1990,22.7
1990,"Oct","CB5.4",1990-10-15,17.54,"VA","October","GREAT WICOMICO RIVER","WHALEYS",37.808617,-76.3,"92",1.24,1990,22.7
1990,"Oct","EE2.2",1990-10-16,15.34,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,"100",3.93333333333333,1990,21.7
1990,"Oct","EE3.0",1990-10-18,15,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,"23",1.21428571428571,1990,21.1
1990,"Oct","EE3.1",1990-10-18,15.88,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,"97",3.74137931034483,1990,21.5
1990,"Oct","EE3.1",1990-10-18,15.88,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,"100",3.86666666666667,1990,21.5
1990,"Oct","EE3.1",1990-10-18,15.88,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,"100",2.8,1990,21.5
1990,"Oct","ET4.2",1990-10-17,11.54,"MD","October","EASTERN BAY","PARSONS ISLAND",38.895883,-75.2602,"20",2.08333333333333,1990,20.6
1990,"Oct","ET4.2",1990-10-17,11.54,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,"100",4.11666666666667,1990,20.6
1990,"Oct","ET5.2",1990-10-16,11.67,"MD","October","MANOKIN RIVER","GEORGES (S)",38.40033,-75.824867,"83",2.02,1990,21.9
1990,"Oct","LE3.1",1990-10-04,14.5,"VA","October","RAPPAHANNOCK RIVER","MORATTICO ",37.780533,-76.658183,"100",2.8,1990,20.8
1990,"Oct","LE3.1",1990-10-04,14.5,"VA","May","RAPPAHANNOCK RIVER","MORATTICO ",37.780533,-76.658183,"4",0.04,1990,20.8
1990,"Oct","LE3.1",1990-10-04,14.5,"VA","October","RAPPAHANNOCK RIVER","SMOKEY POINT",37.719167,-76.582217,"56",1.04,1990,20.8
1990,"Oct","LE3.2",1990-10-04,15.9,"VA","October","RAPPAHANNOCK RIVER","HOG HOUSE ROCK",37.63618,-76.54255,"4",0.04,1990,21
1990,"Oct","LE3.2",1990-10-04,15.9,"VA","October","RAPPAHANNOCK RIVER","PARROT ROCK",37.605833,-76.588883,"56",0.56,1990,21
1990,"Oct","LE3.2",1990-10-04,15.9,"VA","October","RAPPAHANNOCK RIVER","PARROT ROCK",37.605833,-76.588883,"100",1.64,1990,21
1990,"Oct","LE3.7",1990-10-15,17.82,"VA","October","RAPPAHANNOCK RIVER","BROAD CREEK",37.57695,-76.300833,"92",1.24,1990,23.1
1990,"Oct","LE3.7",1990-10-15,17.82,"VA","October","RAPPAHANNOCK RIVER","BROAD CREEK",37.57695,-76.300833,"96",1.2,1990,23.1
1990,"Oct","LE3.7",1990-10-15,17.82,"VA","September","PIANKATANK RIVER","BURTON POINT",37.515,-76.328333,"16",0.16,1990,23.1
1990,"Oct","LE3.7",1990-10-15,17.82,"VA","September","PIANKATANK RIVER","PALACE BAR",37.526667,-76.37,"100",2.44,1990,23.1
1990,"Oct","RET3.1",1990-10-04,6.3,"VA","May","RAPPAHANNOCK RIVER","ROSS ROCK",37.901117,-76.789167,"0",0,1990,20.1
1990,"Oct","RET3.1",1990-10-04,6.3,"VA","October","RAPPAHANNOCK RIVER","ROSS ROCK",37.901117,-76.789167,"0",0,1990,20.1
1990,"Oct","RET3.2",1990-10-04,11.6,"VA","May","RAPPAHANNOCK RIVER","BOWLERS ROCK",37.827367,-76.736333,"0",0,1990,20.5
1990,"Oct","RET3.2",1990-10-04,11.6,"VA","October","RAPPAHANNOCK RIVER","BOWLERS ROCK",37.827367,-76.736333,"84",1.24,1990,20.5
1990,"Oct","WE4.1",1990-10-16,20.94,"VA","September","MOBJACK BAY","TOW STAKE",37.338883,-76.386117,"100",2.36,1990,22.9
1990,"Oct","WE4.1",1990-10-16,20.94,"VA","September","MOBJACK BAY","PULTZ BAR",37.35305,-76.352783,"24",0.4,1990,22.9
1990,"Oct","WE4.1",1990-10-16,20.94,"VA","September","PIANKATANK RIVER","GINNEY POINT",37.3533333,-76.4,"10",1.92,1990,22.9
1990,"Sep","CB3.2",1990-09-12,8.5,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,"93",2.98214285714286,1990,24.5
1990,"Sep","CB5.4",1990-09-10,15.9,"VA","October","GREAT WICOMICO RIVER","HAYNIE BAR",37.829717,-76.309167,"80",1.28,1990,25.6
1990,"Sep","CB5.4",1990-09-10,15.9,"VA","October","GREAT WICOMICO RIVER","FLEET POINT",37.809717,-76.288617,"84",1.16,1990,25.6
1990,"Sep","CB5.4",1990-09-10,15.9,"VA","October","GREAT WICOMICO RIVER","WHALEYS",37.808617,-76.3,"92",1.24,1990,25.6
1990,"Sep","EE2.2",1990-09-11,13.59,"MD","October","HONGA RIVER","NORMAN ADDITION",38.257933,-76.13665,"100",3.93333333333333,1990,24.8
1990,"Sep","EE3.0",1990-09-13,14.06,"MD","October","TANGIER SOUND","SHARKFIN SHOAL",38.208167,-75.986383,"23",1.21428571428571,1990,24.9
1990,"Sep","EE3.1",1990-09-13,15.81,"MD","October","POCOMOKE SOUND","MARUMSCO",37.948233,-75.736017,"97",3.74137931034483,1990,24.8
1990,"Sep","EE3.1",1990-09-13,15.81,"MD","October","TANGIER SOUND","BACK COVE",38.030167,-75.979817,"100",2.8,1990,24.8
1990,"Sep","EE3.1",1990-09-13,15.81,"MD","October","HOLLAND STRAITS","HOLLAND STRAITS",38.1186,-76.075933,"100",3.86666666666667,1990,24.8
1990,"Sep","ET4.2",1990-09-12,10.56,"MD","October","EASTERN BAY","PARSONS ISLAND",38.895883,-75.2602,"20",2.08333333333333,1990,25.3
1990,"Sep","ET4.2",1990-09-12,10.56,"MD","October","CHOPTANK RIVER","SANDY HILL (S)",38.598383,-76.113417,"100",4.11666666666667,1990,25.3
1990,"Sep","ET5.2",1990-09-11,10.37,"MD","October","MANOKIN RIVER","GEORGES (S)",38.40033,-75.824867,"83",2.02,1990,25.1
1990,"Sep","LE3.1",1990-09-05,12.8,"VA","October","RAPPAHANNOCK RIVER","MORATTICO ",37.780533,-76.658183,"100",2.8,1990,26
1990,"Sep","LE3.1",1990-09-05,12.8,"VA","May","RAPPAHANNOCK RIVER","MORATTICO ",37.780533,-76.658183,"4",0.04,1990,26
1990,"Sep","LE3.1",1990-09-05,12.8,"VA","October","RAPPAHANNOCK RIVER","SMOKEY POINT",37.719167,-76.582217,"56",1.04,1990,26
1990,"Sep","LE3.2",1990-09-05,14,"VA","October","RAPPAHANNOCK RIVER","PARROT ROCK",37.605833,-76.588883,"100",1.64,1990,26.3
1990,"Sep","LE3.2",1990-09-05,14,"VA","October","RAPPAHANNOCK RIVER","HOG HOUSE ROCK",37.63618,-76.54255,"4",0.04,1990,26.3
1990,"Sep","LE3.2",1990-09-05,14,"VA","October","RAPPAHANNOCK RIVER","PARROT ROCK",37.605833,-76.588883,"56",0.56,1990,26.3
1990,"Sep","LE3.7",1990-09-10,15.64,"VA","September","PIANKATANK RIVER","PALACE BAR",37.526667,-76.37,"100",2.44,1990,25.5
1990,"Sep","LE3.7",1990-09-10,15.64,"VA","October","RAPPAHANNOCK RIVER","BROAD CREEK",37.57695,-76.300833,"96",1.2,1990,25.5
1990,"Sep","LE3.7",1990-09-10,15.64,"VA","October","RAPPAHANNOCK RIVER","BROAD CREEK",37.57695,-76.300833,"92",1.24,1990,25.5
1990,"Sep","LE3.7",1990-09-10,15.64,"VA","September","PIANKATANK RIVER","BURTON POINT",37.515,-76.328333,"16",0.16,1990,25.5
1990,"Sep","RET3.1",1990-09-05,6.8,"VA","October","RAPPAHANNOCK RIVER","ROSS ROCK",37.901117,-76.789167,"0",0,1990,26
1990,"Sep","RET3.1",1990-09-05,6.8,"VA","May","RAPPAHANNOCK RIVER","ROSS ROCK",37.901117,-76.789167,"0",0,1990,26
1990,"Sep","RET3.2",1990-09-05,10.7,"VA","May","RAPPAHANNOCK RIVER","BOWLERS ROCK",37.827367,-76.736333,"0",0,1990,26
1990,"Sep","RET3.2",1990-09-05,10.7,"VA","October","RAPPAHANNOCK RIVER","BOWLERS ROCK",37.827367,-76.736333,"84",1.24,1990,26
1990,"Sep","WE4.1",1990-09-11,18.8,"VA","September","MOBJACK BAY","PULTZ BAR",37.35305,-76.352783,"24",0.4,1990,25.6
1990,"Sep","WE4.1",1990-09-11,18.8,"VA","September","MOBJACK BAY","TOW STAKE",37.338883,-76.386117,"100",2.36,1990,25.6
1990,"Sep","WE4.1",1990-09-11,18.8,"VA","September","PIANKATANK RIVER","GINNEY POINT",37.3533333,-76.4,"10",1.92,1990,25.6
1991,"Apr","CB3.2",1991-04-10,2.54,"MD","October","EASTERN BAY","BUGBY",38.87535,-76.220267,"100",3.75,1991,13.5
1991,"Apr","CB3.2",1991-04-10,2.54,"MD","October","WYE RIVER","BRUFFS ISLAND",38.860283,-76.194117,"83",3.62,1991,13.5
1991,"Apr","CB3.2",1991-04-10,2.54,"MD","October","MILES RIVER","TURTLE BACK",38.851067,-76.236333,"100",2.91666666666667,1991,13.5
1991,"Apr","CB3.2",1991-04-10,2.54,"MD","October","NANTICOKE RIVER","WILSON SHOALS (S)",39.289717,-75.921033,"100",3.08333333333333,1991,13.5
1991,"Apr","CB3.2",1991-04-10,2.54,"MD","October","CHESTER RIVER","BUOY ROCK",38.994033,-76.213683,"80",2.8,1991,13.5
1991,"Apr","CB3.2",1991-04-10,2.54,"MD","October","CHESTER RIVER","OLD FIELD (S)",39.0843,-76.164883,"20",1.66666666666667,1991,13.5
